id,name,barcode,category,description,quantity,price,cost,weight,expiration_date,date_received,last_updated,status
424c8d1f-a313-4004-bbac-e590fd80a6ca,Vegetable Pizza Rolls,FR41 7269 1626 05XQ A7JP BJJI D60,Food - Frozen Foods,"Frozen pizza rolls filled with vegetables and cheese, perfect for snacks.",5851,752.52,321.89,69.35,12/14/2029,6/11/2022,8/1/2029,Active
9bffe423-7818-4cc8-bb0a-c3b55e7eb2bd,Classic Beef Chili,ME87 6825 9086 8771 6763 94,Food - Canned Goods,Hearty chili made with premium ground beef and kidney beans.,5376,682.57,844.65,36.28,10/15/2028,8/15/2028,4/23/2030,Inactive
aeeca088-c872-4788-aa85-b37ea92add19,Maple Oatmeal,IS36 4054 2267 6379 3247 6129 77,Food - Breakfast,Delicious maple-flavored oatmeal for a quick breakfast.,9244,155.92,566.96,4.56,12/20/2023,11/15/2029,1/31/2030,Active
08719b00-2ab2-45d0-ac91-8b0c7208e789,Honey Glazed Carrots,NL85 YOGY 8110 5563 55,Food - Produce,"Sweet and savory carrots glazed in honey, perfect as a side dish.",8036,69.2,760.65,14.91,1/3/2030,6/4/2026,6/1/2025,Active
932c073b-a9da-4fe0-a19d-3a5827a9262d,Wireless Smart Plug,DK45 5686 5690 6400 90,Smart Home,Control home appliances remotely using your smartphone app.,7912,82.56,374.55,90.62,5/18/2025,12/1/2030,2/12/2024,Pending
c519ca1f-459e-4ef6-a69e-b7024d5409c0,Board Game Storage,TN69 5085 4309 3188 9395 6786,Toys,Organize your board games with this storage bin.,1220,675.17,296.61,47.03,1/30/2027,10/17/2030,6/4/2022,Inactive
f3a04e4f-81b0-4ad5-a304-a0c34a73943f,Roasted Garlic Pasta Sauce,CZ39 3043 2806 1992 7372 8303,Food - Sauces,A flavorful pasta sauce made with roasted garlic.,371,704.91,185.45,21.55,11/19/2025,12/13/2028,6/8/2030,Active
c1e3cbe9-5257-4deb-bdc5-16bc55f3a98b,Grilled Vegetable Medley,FR04 3247 8919 25IB WFYJ BKVB Q36,Food - Vegetables,"A mix of grilled vegetables, ready to heat for quick side dishes.",2843,465.78,498.11,81.04,5/13/2022,4/24/2028,11/20/2025,Inactive
7f70b4a3-0cc8-4870-9bae-87113a2acdd0,Pet Caress Brush,LT46 0908 0243 8205 5256,Pets,Gentle brush for removing loose fur from pets.,174,903.68,716.69,42.62,3/23/2022,7/8/2028,11/25/2030,Pending
ebbd0499-cf87-4f78-bb77-d06284b74afe,Falafel Mix,FR08 4193 0090 88H3 OZ3J KMLC J82,Food - Baking & Cooking,Easy-to-make falafel mix for a tasty vegetarian meal.,4500,482.99,647.71,79.45,3/22/2028,5/17/2030,8/25/2030,Pending
ef0ed0ad-9be6-4c6c-a40f-a4b6ea0b753b,Lemon Dill Chicken Skewers,PL08 4207 1712 7600 3159 4429 9264,Food - Meat,"Marinated chicken skewers with lemon and dill flavor, grilled to perfection.",9182,171.56,670.91,79.32,10/20/2022,9/26/2030,8/4/2027,Pending
4195c99e-0917-47a6-9e42-a16d95c6c98b,Legging Pants,AD63 9085 9471 RIPC MXQW NW97,Clothing - Activewear,Comfortable and stretchy legging pants perfect for workouts or daily wear.,4193,37.38,707.14,19.63,6/23/2025,5/11/2029,6/23/2023,Active
e98433bd-683e-4e1b-8db8-4ff91d51e1b2,Coconut Lime Rice,KZ81 913U WMQJ DMOH L4TZ,Food - Sides,"Flavorful rice mixed with coconut and lime, a tropical side dish.",7841,251.3,800.26,72.37,12/25/2025,3/1/2029,7/11/2022,Inactive
f82b674f-5cda-4475-8f2d-376f950ccfbc,Wireless Security Camera,FR46 3703 8538 67I2 WHEX 1ASB N86,Home,1080p wireless security camera with night vision.,6886,882.47,940.31,1.55,7/22/2030,7/8/2022,10/14/2022,Inactive
1e5f87f3-82ec-4118-a97c-d3ed8f0b0d09,Pineapple Salsa,IT76 W854 6873 157X WPWP CXFT 7XE,Food - Condiments,Fresh salsa made with pineapple and spices,4266,212.71,11.03,13.65,6/26/2029,3/21/2026,10/9/2023,Inactive
31e05302-2f61-4c44-baa3-09451540e11c,Creamy Coleslaw Mix,PK68 PVRY SIYE UWBD GNXG ZJFC,Food - Produce,Shredded cabbage and carrots for coleslaw.,9168,845.07,842.11,98.85,4/16/2030,7/29/2023,5/27/2030,Inactive
5c7da71d-27bc-469a-9839-e54aea317114,Maple Cinnamon Almonds,FR45 2546 9562 66RZ CC6G 0SC0 W89,Food - Nuts,Roasted almonds coated in a sweet maple and cinnamon mixture.,9468,349.52,905.55,9.24,11/11/2028,11/15/2030,9/27/2022,Pending
0a2c45e6-9dc8-4dec-a031-62b1bac4147c,Travel Size Toiletry Bottles,TN17 6448 8875 7224 8117 7189,Travel,Leak-proof bottles for travel-sized toiletries.,7324,135.63,163.1,11.53,3/9/2025,6/26/2028,12/1/2023,Active
373e7107-1301-4382-8d65-b249b0a9d667,Tomatillo Salsa,GL44 0006 1864 8177 81,Food - Condiments,Tangy salsa made from tomatillos and peppers.,5614,675.28,4.97,59.17,4/22/2022,11/24/2024,6/13/2030,Active
0c14d4d9-7302-4157-b42c-3e16afc7fcc7,Coffee Capsule Dispenser,HR42 3092 3168 0438 4471 7,Kitchen,Organize coffee capsules with this stylish dispenser.,280,524.75,191.52,77.05,9/22/2024,1/16/2028,1/13/2025,Pending
f4a28cfe-9e59-47cc-a3ac-a64b33091e6e,Travel Sewing Kit,IT66 M690 1045 850U BLJP HI0N WPB,Travel,Compact sewing kit for travel emergencies.,7404,677.56,466.36,40.34,7/6/2023,2/3/2024,5/31/2029,Active
58b9d85f-7e49-4d3c-b4f0-b34c48495906,Peas (frozen),SA09 67UC VTAX GKDV D5KL 7BVI,Food - Frozen Foods,"Frozen green peas, a great addition to meals.",1569,556.19,884.02,12.39,5/20/2029,7/17/2029,5/3/2022,Pending
9233c7ef-4af3-48f3-9612-01d59cc4dcae,Portable Solar Phone Charger,CR17 0046 4943 0680 3369 0,Electronics,Eco-friendly charger that uses solar energy for powering devices.,1904,577.42,732.77,26.36,5/14/2025,5/26/2025,11/1/2025,Active
fb8c0134-ff6e-42fe-91c1-80a56751aba8,Garlic & Herb Goat Cheese,PT31 2433 2669 2337 2343 1160 1,Food - Dairy,"Creamy goat cheese infused with herbs and garlic, perfect for spreading on crackers.",1260,205.31,107.45,22.06,3/3/2022,6/1/2026,2/12/2030,Active
9ba4d662-2d64-4618-a235-720d47645243,Honey Wheat Pretzels,GR89 9886 896U IYKN OPTR 4BMW EKX,Food - Snacks,Crunchy pretzel sticks made with honey and whole wheat.,8193,981.38,897.88,3.34,5/7/2028,8/5/2022,8/31/2026,Inactive
beb778d5-d51e-464a-b68b-eb61ddc8e3f1,Travel Luggage Scale,HU19 2374 9310 6347 7398 9322 5329,Travel,Digital scale to avoid overweight baggage fees.,3896,596.08,348.44,24.5,6/15/2026,4/6/2028,4/15/2026,Inactive
38840644-c275-4897-87cf-8198b3b79284,Cranberry Citrus Sauce,CZ82 9082 7368 4999 0432 5530,Food - Condiments,"A tangy sauce made with cranberries and citrus zest, perfect for turkey and chicken dishes.",3120,721.15,377.38,52.44,3/28/2029,4/28/2025,5/21/2030,Pending
abf75d71-9684-4a4f-968a-a2df41d80697,Classic Black Trousers,TR03 7212 6VE7 JF7K B5Q9 IOHT AT,Clothing - Pants,Timeless black trousers for a smart and sophisticated look.,9983,437.89,776.35,36.03,1/20/2028,4/2/2024,12/29/2023,Inactive
f555fb24-bd1d-407e-8d96-8ff21e662105,Canned Black Beans,RS15 6837 3861 6785 2868 32,Food - Canned Goods,"Delicious and hearty black beans, great for soups or salads.",7975,377.29,681.01,19.17,4/28/2027,1/22/2029,8/30/2024,Inactive
10815aed-c95a-450c-8ead-703acbc4a7c4,Almond Joy Snack Bars,LB91 3061 K2DN J9PM 7JAJ 85I0 OPXF,Food - Snacks,Chewy snack bars with coconut and almonds coated in chocolate.,3963,611.78,464.11,71.22,10/18/2030,11/13/2023,6/6/2026,Active
c585d85f-eeb2-4b0b-babe-819c60ccf489,Smart Thermostat with Wi-Fi,AL03 9274 2270 R2WM YU39 R01Y VOPY,Smart Home,Wi-Fi enabled thermostat that learns your habits.,6979,496.9,130.8,75.65,1/9/2030,10/28/2026,1/7/2024,Pending
aa9c8c52-8d85-444e-9f11-5ce720398240,Tailgating Set,HU53 9825 8616 0108 9581 5137 9809,Outdoor,Complete set for grilling and tailgating fun.,3551,947.82,821.57,88.81,7/28/2024,10/3/2029,11/18/2024,Inactive
7b78ab63-c4d8-4f45-be3a-436eaecc429a,Artisan Flatbreads,BH23 KOBM FSXB ZZ1F SRHC MZ,Food - Bakery,"Thin and crispy flatbreads, perfect for dips.",2355,819.28,67.45,83.09,12/13/2024,5/10/2029,1/21/2029,Pending
58314e94-e234-4934-94d6-5d99c56c88ce,Basmati Rice,IT72 P369 4107 836U WUMH QVTF QCG,Food - Grains,"Aromatic long-grain basmati rice, perfect for curries.",5644,60.24,54.37,20.81,9/3/2023,6/17/2030,8/4/2029,Active
1b333c66-973d-4f21-8b01-701685499684,Bamboo Charcoal Air Purifier Bags,MD66 DFHU THSA Y2QU HYSB V4BU,Home,Natural air purifiers to absorb odors and moisture.,5986,292.09,601.96,38.14,7/24/2025,4/19/2027,1/1/2025,Inactive
1c898af7-b565-4f1e-9630-7517f40cd5e3,Electric Heat Press Machine,FR19 2066 2471 33HK ZJIJ 1XCX M91,Crafts,Ideal for creating custom designs on t-shirts and fabrics.,162,778.05,827.05,93.0,6/24/2023,7/28/2026,8/8/2025,Pending
2cbb4fb5-ca1c-4a74-af6c-8da84f9ca8b0,Coconut Lime Rice,FR42 1330 8962 18L1 J0EV UPRF N42,Food - Sides,"Flavorful rice mixed with coconut and lime, a tropical side dish.",6791,847.71,796.67,44.19,8/3/2026,3/12/2028,3/11/2023,Pending
e1f39b33-76f5-4f1d-8091-a28fc05d678a,Lemon Garlic Shrimp,BE66 1354 1436 6778,Food - Seafood,"Marinated shrimp in a garlic and lemon sauce, perfect for grilling.",5577,168.31,959.29,35.0,6/3/2029,8/25/2027,6/27/2028,Inactive
2c99b7d5-5684-4686-a6cf-e0a548284296,Wireless Wi-Fi Extender,PS89 CPBY ZWES H1ME ETQ7 OY0P MBOH P,Electronics,Boosts your Wi-Fi coverage for better connectivity.,8310,977.44,227.72,2.89,5/16/2026,11/21/2022,2/2/2028,Pending
84a2ca40-ac37-43ab-a867-bea0d2d74f7a,Travel Document Organizer,FR51 6049 6934 378P 6LXW NREX C65,Travel,"Organize travel documents, passport, and cards.",8602,435.78,952.91,28.62,3/30/2022,7/23/2025,6/27/2025,Active
01195397-11e3-4312-b795-db8c3ead1490,Tofu,TN40 6627 1425 6905 7182 3858,Food - Meat Alternatives,"Firm tofu, a great plant-based protein option.",4369,257.8,633.96,65.7,7/31/2030,9/23/2022,12/17/2027,Inactive
3046d2ff-0edc-487d-a976-4549af20f657,Chocolate Hazelnut Granola,FR29 1114 9097 50M3 8ZZ5 DIBX X62,Food - Cereal,Crunchy granola with chocolate and hazelnuts for breakfast.,7810,99.61,43.01,39.51,7/19/2029,1/10/2028,9/9/2025,Pending
c1599c56-8615-4987-9330-05d5de4818d2,Adjustable Resistance Bands,GE18 IO25 5456 6585 6275 66,Fitness,Set of resistance bands for versatile strength training workouts.,2566,789.92,10.04,76.76,6/4/2028,6/5/2024,7/15/2023,Inactive
fa9649f7-9326-4304-94be-2efdc3f91aac,Children's Educational Puzzle,MU12 PWGL 1411 2890 8593 1482 980S AD,Toys,Fun and educational puzzle set for kids.,7586,431.82,205.31,54.09,10/4/2026,10/7/2023,2/5/2022,Active
afe82f73-c598-4e89-8d52-196b777fe794,Multi-Layer Food Steamer,IE41 WDZM 8844 0949 6700 35,Kitchen,Stackable steamers for healthy cooking of vegetables and seafood.,9224,22.51,292.66,86.31,10/13/2022,7/24/2023,10/13/2023,Inactive
1ca0e6d2-48bd-47a4-b32e-1a2719510e97,Wireless HDMI Receiver,SI22 2646 9898 9751 584,Electronics,Stream HD video wirelessly from devices to TV.,3735,288.35,291.82,92.59,5/1/2024,8/30/2028,7/24/2026,Active
fbc767b0-b5d4-44da-ba87-5bd042d4bfe6,Cheddar & Bacon Potato Skins,DE86 9402 2341 7089 5531 67,Food - Frozen,Gourmet potato skins loaded with cheddar cheese and bacon.,7785,115.78,14.68,75.6,7/25/2030,12/20/2023,9/29/2023,Active
83d83fd7-6d42-4d69-a184-d6f72dc4261c,Ginger Turmeric Latte Mix,FR25 7898 8126 17TO EZHV LQMY J21,Food - Beverages,A warming blend of ginger and turmeric for lattes.,7030,560.05,327.69,11.17,4/25/2029,7/6/2023,1/22/2028,Pending
00c95384-858a-4549-8132-6ba93a9b31e2,Portable Folding Picnic Table,BH79 GFUR DJCE BTLB PJ1C GY,Outdoor,Easy-to-set-up picnic table for outdoor dining.,9061,32.9,761.93,70.25,2/28/2024,1/25/2025,7/1/2029,Inactive
12a67784-faaa-4e25-9c4c-d4b49af067a6,Cilantro Lime Rice,LV90 KWKY 1QBA X5HV YPEU D,Food - Grains,"Easy-to-prepare rice with cilantro and lime flavors, great as a side.",5320,463.14,103.15,26.63,6/12/2026,1/16/2030,5/27/2029,Pending
adb7041f-de49-40bb-910c-f6ccf9251a50,Chocolate Almond Milk,KW28 EFCK QHPD AJJY I67P TRRD ZB4Q LW,Food - Dairy Alternatives,Rich and creamy almond milk with a hint of chocolate.,3492,852.7,636.75,16.1,11/3/2022,6/20/2024,8/29/2028,Inactive
d69cc03a-99cd-4046-9396-a34918b2ada1,Tomato Basil Pasta Sauce,AL89 7890 4381 CTVU MMXP MDEI RXWE,Food - Sauces,Rich and flavorful pasta sauce made with ripe tomatoes and basil.,8219,559.0,221.07,99.59,4/22/2025,12/30/2027,11/30/2025,Pending
59004d98-0baf-4869-978c-9c415478afb7,Portable Air Purifier,FR24 0288 2551 60YC RF7X 4AZH V15,Health,Compact air purifier to improve indoor air quality.,6130,206.07,476.47,56.58,8/16/2022,11/25/2027,3/4/2030,Inactive
cba76ba5-4f97-47f8-98aa-2b64cb8c37ce,Infrared Thermometer,GL82 9938 1467 7284 69,Health,Non-contact thermometer for checking temperatures instantly.,1100,253.83,883.72,53.63,12/13/2023,3/20/2024,10/20/2027,Active
0bab3fb6-7bd1-4fad-aa1d-5ee27a530735,Graphic Sweatshirt,FI66 4732 3817 0299 74,Clothing - Tops,A comfortable sweatshirt featuring a bold graphic print.,5018,804.04,134.22,85.76,1/21/2027,3/5/2029,5/6/2030,Active
4c39e88d-2cc5-4767-9ed7-44d4829162e4,Portable Speaker Stand,SA26 12AT H5HD 6VIR ZBV5 MTBD,Audio,Adjustable stand for portable speakers and devices.,1878,114.79,845.17,9.59,5/30/2023,9/1/2026,3/16/2027,Inactive
9ce75213-f1af-4241-b9bf-d71548e312e2,Magnetic Curtain Tiebacks,GT18 KUOO M2BF K3O2 RXHQ 99ND PNY3,Home,Easy-to-use tiebacks for curtains or drapes.,4518,883.28,404.1,98.11,5/15/2022,7/2/2024,4/1/2025,Active
7a35a0d4-22a7-4072-bcc1-b485f5b76407,Butternut Squash Ravioli,KZ21 704M 9WOV CYGY FNWU,Food - Frozen Foods,"Delicate ravioli filled with roasted butternut squash and spices, perfect with a sage butter sauce.",7335,507.4,794.66,91.62,7/1/2022,1/31/2026,1/6/2025,Inactive
82019a8a-8b56-49bf-8e20-7ffdc8fb32d4,Solar Power Bank,GT12 RUOS DTW6 SCSV TTXR QAHU JVJO,Electronics,Eco-friendly power bank that charges via sunlight.,9320,652.08,512.22,60.83,1/15/2023,3/18/2022,11/13/2022,Inactive
6584461f-ead8-4097-a896-dbb9ab638cc0,Fried Rice,MK98 351Y QJEJ TLHY V58,Food - Frozen Foods,"Pre-cooked vegetable fried rice, just heat and serve.",9138,57.7,59.72,44.88,6/2/2022,8/28/2027,2/3/2025,Inactive
aabb89d0-96f3-4dd8-9e6c-19877f9d9e29,Terry Cloth Robe,MC10 0066 9556 58N0 CNY4 9EVK L24,Clothing - Loungewear,"Soft and comfortable robe, perfect for lounging at home.",9647,18.15,933.33,1.64,3/6/2030,10/14/2029,7/27/2024,Active
8c186f7d-1841-4a2c-a724-6bb5c07f02fa,Sweet Corn Fritters,TN79 8120 3624 8393 3734 4666,Food - Frozen,Golden-brown fritters made with sweet corn.,3303,421.16,256.25,6.4,1/5/2023,5/1/2026,12/24/2023,Pending
c88a0734-b178-403b-835a-ec236846742f,USB Flash Drive,BH77 CFWO 4MHS QXCR KN9T DH,Storage,32GB USB flash drive with fast data transfer speeds.,3873,80.36,265.75,75.07,1/22/2028,5/12/2027,7/14/2022,Active
270db2ee-56f2-465c-9765-c8df44bada1e,Eco-Friendly Beeswax Wraps,NL03 SVXF 1176 0708 84,Kitchen,"Reusable wraps for food storage, replacing plastic wraps.",3395,579.85,486.18,70.96,1/15/2027,7/24/2026,2/28/2024,Inactive
c0529de8-4fbf-4c85-9f2f-4fb749d626cb,Training Soccer Ball,AL17 5921 2422 BXUJ PFCS OMSF PJMG,Sports,Durable training soccer ball for practice.,6786,43.95,380.58,55.13,9/20/2027,12/1/2027,11/19/2028,Active
170de1ec-4850-42a6-ba53-f20c4bd11039,Faux Fur Coat,AZ23 BKIJ ADC8 BDYW RTHD O4AL GE6P,Clothing - Coats,A luxurious faux fur coat that adds glamour to any outfit.,633,573.6,207.88,36.96,10/25/2026,1/1/2029,8/16/2027,Inactive
9750b859-aa0c-403e-bc2f-4debc034bd1a,Mediterranean Chickpea Salad,FO14 0526 7359 3236 00,Food - Salads,"A refreshing salad with chickpeas, cucumber, tomatoes, and a light vinaigrette dressing.",3871,797.53,660.16,89.46,1/12/2026,10/28/2025,2/8/2024,Pending
16c6950f-cb9e-4076-a7bd-4800ed53d68c,Smart Scale,BR23 2011 9741 4957 6806 6734 908D A,Health,Wi-Fi smart scale for tracking weight and BMI.,1062,274.55,35.89,64.89,12/24/2030,11/6/2024,1/21/2029,Active
9b3031eb-944d-4c81-9faa-23de9d6f82ef,Mixed Nuts,IS74 0505 1415 5476 0279 4926 07,Food - Snacks,"A blend of assorted nuts, perfect for snacking or adding to recipes.",1625,865.57,113.87,11.27,10/22/2026,1/27/2024,3/19/2022,Active
acedd331-3264-4161-b8be-3c1c6d037788,Creamy Garlic Mashed Potatoes,MT31 DVMY 0896 2JDX AVYU GUME Q6PW ALS,Food - Sides,Rich and buttery mashed potatoes with roasted garlic.,5391,478.12,238.34,99.41,3/20/2028,10/14/2024,6/21/2026,Pending
2968c9c4-ec6c-4aa5-b224-bade91e0fc16,Miso Dressing,BG28 CQWQ 7833 16ZW LDVY 5C,Food - Dressings,Flavorful dressing made with miso paste,9070,207.74,988.68,48.87,12/11/2024,4/4/2029,9/19/2022,Inactive
7588e794-fdbe-415e-b2c9-9c22b0127efc,Adjustable Resistance Bands,GL64 6716 9539 8555 49,Fitness,Set of resistance bands for versatile strength training workouts.,6532,695.68,974.92,57.75,6/6/2023,6/17/2029,6/15/2024,Inactive
e603a723-f241-4b4e-bae8-f1137db1f134,Lightweight Travel Backpack,MD29 LCG2 IJIP ZQUB KJAM 3QMR,Travel,Compact and portable backpack for day trips and travel.,9615,469.6,107.38,51.72,1/13/2022,10/25/2029,7/10/2022,Inactive
74f80fb5-7d47-414b-bbb4-ff821eb43022,Survival Gear Kit,MR96 7452 6876 3048 9146 7310 951,Outdoor,Essential survival gear kit for emergencies.,968,724.49,519.74,77.9,8/16/2022,7/22/2029,10/7/2023,Inactive
ab76ba72-b069-43f3-94d6-0d5d59e5b030,Fitness Balance Ball,AT67 1797 5544 0711 5153,Fitness,Stability ball for Pilates and yoga workouts.,9730,409.64,520.44,9.01,11/21/2024,8/15/2026,4/6/2027,Inactive
5ed93370-c073-4a7b-bf44-3e46d6c30df5,High-Quality Yoga Block,NL73 PPJA 3734 2540 13,Fitness,Foam yoga block for enhancing poses and stability.,7828,9.66,253.36,41.88,10/4/2029,1/16/2022,8/20/2023,Inactive
b5b63e03-610e-4338-959c-1a8bb9572ebc,Fitness Tracker,CH91 9398 26US XUTD QF21 Z,Fitness,"Track steps, heart rate, and sleep patterns.",2109,606.48,264.35,29.05,9/21/2023,8/26/2027,1/27/2024,Active
4d8ba7c7-a0ed-4b99-9ad5-ccad5ffbebd6,Cucumber,TN74 7012 2630 9495 0009 0582,Food - Produce,"Fresh and crunchy cucumbers, great for salads.",725,902.78,231.96,29.76,10/13/2023,10/20/2029,2/4/2027,Inactive
e85de0d2-2551-4ab2-930b-3c0504998ad1,Pet Training Pads,CR43 1101 3872 2695 6035 0,Pets,Absorbent training pads for puppies and kittens.,4639,644.12,166.5,68.04,7/27/2026,1/28/2027,11/25/2028,Inactive
4663ac0a-1599-46f8-8f0d-015bf50b136c,Kettle Chip Variety Pack,FR30 7239 4876 72UC IIN0 W7E4 162,Food - Snacks,A crunchy collection of flavored kettle chips in a convenient pack.,3790,660.04,666.04,76.32,10/17/2022,11/7/2030,9/15/2024,Pending
e43f3f5e-620c-4f35-a069-05b712e34562,Orange Ginger Vinaigrette,VG81 BQWG 4460 6042 3087 6956,Food - Condiments,Tangy vinaigrette with orange and ginger flavors.,9989,545.71,221.14,31.05,7/31/2027,7/5/2024,9/19/2027,Inactive
c5bb0e60-46a1-48db-aee1-ac8b9cb42379,Organic Coconut Yogurt,FI26 9867 6277 2366 53,Food - Dairy,Dairy-free yogurt made from coconut milk.,2579,879.6,99.64,18.29,4/24/2022,11/19/2026,8/22/2022,Inactive
7d91fa88-4f51-4844-b4ef-c5c3c7961793,Noise-Canceling Earbuds,SM81 C166 5523 887Q AXB5 XTEE SMX,Audio,Wireless earbuds designed for immersive sound experience.,5500,147.29,270.95,4.06,6/11/2022,4/6/2027,6/13/2029,Active
504d1ccf-6d7f-42c1-b401-c20f1de5bfaf,Wall Planner,CH60 2489 5ZHY YMXZ 6BTD G,Office,Large wall planner for organizing schedules.,6693,756.18,785.71,81.87,7/14/2027,2/28/2022,11/4/2026,Inactive
3946e404-e572-4461-8b02-98fe0262b1c7,Cinnamon Roll Dough,CZ44 2794 2612 9701 1544 8260,Food - Bakery,Ready-to-bake cinnamon roll dough for easy breakfasts.,5219,236.59,767.7,57.29,12/26/2026,8/20/2026,1/18/2025,Pending
e38668ce-72b2-416b-b121-df50c840a769,Balsamic Vinaigrette,FR74 2887 1502 87IX 98EN JGGH E26,Food - Dressings,Rich and tangy dressing perfect for salads.,1440,526.76,623.92,89.89,4/27/2029,9/11/2023,1/10/2026,Inactive
da9be4bf-06c9-49a3-88b9-533529fec7b6,Portable Charcoal Grill,DE24 3008 1632 5445 6759 59,Outdoor,Compact charcoal grill perfect for tailgating.,9059,358.97,446.6,49.86,12/22/2026,10/16/2026,6/6/2027,Active
58eddad6-8193-4355-aa36-dcff50c40fc6,Overnight Hiking Backpack,KZ02 086M GMMO JBWG OIVX,Outdoor,Durable backpack with ample storage for outdoor adventures.,2292,623.97,107.66,9.84,2/17/2028,4/7/2022,11/20/2025,Inactive
ccbe3541-e778-49cd-b9c9-2a35951d3085,Herbal Tea Set,CZ83 5747 0568 1055 6662 9897,Food,Assorted herbal tea bags for relaxation and wellness.,2029,150.62,639.54,79.78,7/31/2022,12/11/2024,8/3/2027,Active
624d6792-5dea-4a16-b840-3569af8fcda6,Garlic and Herb Cream Cheese,AT38 8075 5561 1387 0728,Food - Dairy,Spreadable cream cheese with garlic and herbs.,2491,411.98,941.02,42.43,6/17/2023,7/9/2024,10/9/2025,Active
a4d6483b-c500-438c-81cc-a90186a264ac,LED Flashlight,EE17 6098 2593 7009 6397,Outdoor,Bright LED flashlight with adjustable beam.,8293,753.47,756.85,95.51,1/14/2028,2/25/2024,3/21/2023,Inactive
26d1ceee-57fc-46e5-a02f-a13d8aa1001d,Creative Puzzle Game,FR81 1327 8893 448S 82QP ALMY L17,Toys,Challenging and fun puzzle game for all ages.,6026,162.15,2.08,29.34,9/15/2026,3/16/2024,8/27/2027,Inactive
a4ade06a-04dd-4843-9dfd-7d9315821bec,Organic Coconut Sugar,FR58 3671 9276 63L2 FMDR JOJR R46,Food - Baking Goods,"A natural sweetener made from coconut sap, a healthier alternative to sugar.",2082,660.7,788.08,87.69,10/2/2026,6/24/2028,11/28/2030,Inactive
7bad29a7-9650-4f8c-8438-3f0459addd81,Peanut Butter Banana Smoothie Mix,KZ08 9567 GD26 MFTA SFJ3,Food - Beverages,"Smoothie mix combining peanut butter and banana, great for a quick breakfast.",9582,972.88,542.84,18.31,5/11/2028,6/6/2029,6/30/2022,Inactive
245e32c3-6480-44f8-ab75-1badbaf84318,Vegan Tacos,BH79 AAOQ E504 ZLYO 3NOS HF,Food - Frozen Foods,Frozen vegan tacos filled with plant-based protein and spices.,2793,787.72,778.86,45.61,3/24/2022,3/27/2024,7/22/2025,Active
52bf82a9-1848-469b-9069-4320985deb0e,Classic Beef Chili,PS61 BVSP WQMU 85TY VGDR KVGD MDDA I,Food - Canned Goods,Hearty chili made with premium ground beef and kidney beans.,5414,907.85,507.07,78.45,7/11/2022,2/1/2026,11/15/2025,Inactive
96310585-7a87-46a6-9a8c-9fd2807e5421,Fitness Jump Rope,FR13 1712 5321 91BE NAEH YBBN P96,Fitness,Durable jump rope for cardio workouts.,1900,2.43,983.49,68.96,5/30/2027,9/19/2026,4/8/2025,Inactive
48e6b474-8131-473c-8c89-f44fbe3c8587,USB Flash Drive,FR49 0772 1703 29RO I3N3 3APV E10,Storage,32GB USB flash drive with fast data transfer speeds.,8012,794.64,908.73,35.8,6/7/2028,6/22/2026,1/2/2027,Pending
354f4295-3d78-4202-93a7-0076346c5a39,Fitness Resistance Bands Kit,ES15 6950 8939 2853 4271 0170,Fitness,Set with various resistance bands for workouts.,6283,419.69,992.18,22.16,6/16/2029,5/5/2030,10/2/2025,Active
19187514-8232-4e4a-9ff7-a506dffa0548,Organic Green Lentils,LU56 190U SMRT SUQX 6UCY,Food - Grocery,"Nutty flavored lentils, perfect for soups and salads.",7125,82.67,877.46,43.93,11/28/2025,4/23/2027,6/11/2028,Inactive
d7403912-12d4-4ba5-8d72-9f3505d05137,Pet Travel Bowl,SE47 5304 7583 9600 9740 3565,Pets,Collapsible travel bowl for pets on the go.,3720,291.96,145.72,28.96,10/1/2024,3/1/2029,12/23/2024,Active
ca6b8ea0-f2ed-4afc-af15-d85f80e1d658,Peach Slices (canned),ME26 7179 0393 7175 9237 88,Food - Canned Goods,"Juicy peach slices in syrup, perfect for desserts.",1665,411.77,495.83,80.78,5/9/2027,4/10/2026,4/26/2027,Inactive
aae25d88-62f0-4d9d-8bca-d3dda05a989a,Maple Oatmeal,KW52 YLDZ TWU9 FZPB VAWA AGUJ C9ZL NX,Food - Breakfast,Delicious maple-flavored oatmeal for a quick breakfast.,3654,898.01,378.78,96.67,10/29/2022,10/10/2028,6/2/2026,Inactive
65cc9c17-4f95-42cb-ad77-00fa22651e3b,Cauliflower Crust Pizza,MC35 3918 7720 10RC RCO6 MQ0C G65,Food - Freezer,A gluten-free pizza crust made from cauliflower.,3013,477.34,966.63,46.59,7/15/2030,12/25/2026,3/21/2027,Pending
d6391567-ff39-4202-ab20-15509a27ef5e,Kids' Dinosaur-Themed Lunchbox,AT94 9071 8575 1967 6601,Accessories,Fun lunchbox for kids with a sturdy design.,4947,357.19,402.11,47.28,10/26/2025,2/6/2024,8/19/2026,Active
ab89fa51-3545-45d8-8ac3-0d706c19d3b1,Savory Trail Mix,GB46 HGEE 3050 3054 4318 37,Food - Snacks,"A blend of nuts, seeds, and spices for a healthy snack.",5003,907.04,261.06,64.81,5/25/2029,11/7/2029,1/20/2027,Pending
